row_index,doc_id,field_name,raw_value,status,mapped_uri_or_reason
57,SEAFDEC_010,aboutTaxon,Penaeus vannamei,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Tom_the_chan_trang
57,SEAFDEC_010,aboutDisease,AHPND,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#AHPND
57,SEAFDEC_010,aboutDisease,vibriosis,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Vibriosis
57,SEAFDEC_010,documentProductionMode,shrimp aquaculture,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Aquaculture
58,SEAFDEC_011,docId,SEAFDEC_011,skipped_no_predicate,predicate missing in ontology
58,SEAFDEC_011,title,Current status of acute hepatopancreatic necrosis disease (AHPND) of farmed shrimp in Malaysia,set,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#SEAFDEC_011
58,SEAFDEC_011,filePath,data/raw_docs/SEAFDEC_011_Kua2016.pdf,set,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#SEAFDEC_011
58,SEAFDEC_011,language,English,skipped_no_predicate,predicate missing in ontology
58,SEAFDEC_011,keywords,shrimp; Penaeus vannamei; AHPND; acute hepatopancreatic necrosis disease; shrimp disease; Vibrio parahaemolyticus; biosecurity; aquaculture; Malaysia; disease control,skipped_no_predicate,predicate missing in ontology
58,SEAFDEC_011,aboutTaxon,shrimp,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Generic_Shrimp
58,SEAFDEC_011,aboutTaxon,Penaeus vannamei,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Tom_the_chan_trang
58,SEAFDEC_011,aboutDisease,AHPND,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#AHPND
58,SEAFDEC_011,aboutLocation,Malaysia,unmapped,no ontology match (and manual fallback failed)
58,SEAFDEC_011,documentProductionMode,shrimp aquaculture,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Aquaculture
59,FAO_042_biosecurity_philippines,docId,FAO_042_biosecurity_philippines,skipped_no_predicate,predicate missing in ontology
59,FAO_042_biosecurity_philippines,title,Biosecurity in Aquaculture: Philippines,set,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#FAO_042_biosecurity_philippines
59,FAO_042_biosecurity_philippines,filePath,data/raw_docs/FAO_042_biosecurity_philippines.pdf,set,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#FAO_042_biosecurity_philippines
59,FAO_042_biosecurity_philippines,language,English,skipped_no_predicate,predicate missing in ontology
59,FAO_042_biosecurity_philippines,keywords,shrimp; biosecurity; aquaculture; disease prevention; shrimp farming; pathogen control; hatchery; risk management; Philippines; aquatic health,skipped_no_predicate,predicate missing in ontology
59,FAO_042_biosecurity_philippines,aboutTaxon,shrimp,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Generic_Shrimp
59,FAO_042_biosecurity_philippines,aboutLocation,Philippines,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Philippines
59,FAO_042_biosecurity_philippines,documentProductionMode,shrimp aquaculture,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Aquaculture
60,FAO_043,docId,FAO_043,skipped_no_predicate,predicate missing in ontology
60,FAO_043,title,Boosting biosecurity in Peru’s shrimp farming industry for sustainable livelihoods,set,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#FAO_043
60,FAO_043,filePath,data/raw_docs/FAO_043_boosting_biosecurity_peru.pdf,set,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#FAO_043
60,FAO_043,language,English,skipped_no_predicate,predicate missing in ontology
60,FAO_043,keywords,shrimp; biosecurity; aquaculture; Peru; shrimp farming; disease prevention; sustainable livelihoods; FAO; aquaculture health; risk management,skipped_no_predicate,predicate missing in ontology
60,FAO_043,aboutTaxon,shrimp,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Generic_Shrimp
60,FAO_043,aboutLocation,Peru,unmapped,no ontology match (and manual fallback failed)
60,FAO_043,documentProductionMode,shrimp aquaculture,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Aquaculture
61,TCKHTS_001,docId,TCKHTS_001,skipped_no_predicate,predicate missing in ontology
61,TCKHTS_001,title,"Thực trạng môi trường và dịch bệnh tại vùng nuôi tôm trên cát ở Thạch Hà, Cẩm Xuyên và Nghi Xuân, Hà Tĩnh",set,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#TCKHTS_001
61,TCKHTS_001,filePath,data/raw_docs/TCKHTS_001.pdf,set,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#TCKHTS_001
61,TCKHTS_001,language,Vietnamese,skipped_no_predicate,predicate missing in ontology
61,TCKHTS_001,keywords,shrimp; Litopenaeus vannamei; WSSV; AHPND; EHP; bacterial spore; on-sand farming; Hà Tĩnh; water environment; shrimp aquaculture,skipped_no_predicate,predicate missing in ontology
61,TCKHTS_001,aboutTaxon,Penaeus vannamei,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Tom_the_chan_trang
61,TCKHTS_001,aboutTaxon,shrimp,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Generic_Shrimp
61,TCKHTS_001,aboutDisease,WSSV,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#WhiteSpotDisease
61,TCKHTS_001,aboutDisease,AHPND,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#AHPND
61,TCKHTS_001,aboutDisease,EHP,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#EHP
61,TCKHTS_001,aboutDisease,bacterial spore,unmapped,no ontology match (and manual fallback failed)
61,TCKHTS_001,aboutLocation,Hà Tĩnh,unmapped,no ontology match (and manual fallback failed)
61,TCKHTS_001,aboutLocation,Thạch Hà,unmapped,no ontology match (and manual fallback failed)
61,TCKHTS_001,aboutLocation,Cẩm Xuyên,unmapped,no ontology match (and manual fallback failed)
61,TCKHTS_001,aboutLocation,Nghi Xuân,unmapped,no ontology match (and manual fallback failed)
61,TCKHTS_001,documentProductionMode,shrimp aquaculture,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Aquaculture
62,FAO_044,docId,FAO_044,skipped_no_predicate,predicate missing in ontology
62,FAO_044,title,Report of the FAO/MARD Technical Workshop on Early Mortality Syndrome (EMS) or Acute Hepatopancreatic Necrosis Syndrome (AHPNS) of Cultured Shrimp,set,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#FAO_044
62,FAO_044,filePath,data/raw_docs/FAO_044_i2734e03i.pdf,set,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#FAO_044
62,FAO_044,language,English,skipped_no_predicate,predicate missing in ontology
62,FAO_044,keywords,shrimp; EMS; AHPNS; AHPND; cultured shrimp; technical workshop; disease management; biosecurity; Viet Nam; shrimp aquaculture,skipped_no_predicate,predicate missing in ontology
62,FAO_044,aboutTaxon,shrimp,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Generic_Shrimp
62,FAO_044,aboutDisease,EMS,unmapped,no ontology match (and manual fallback failed)
62,FAO_044,aboutDisease,AHPNS,unmapped,no ontology match (and manual fallback failed)
62,FAO_044,aboutDisease,AHPND,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#AHPND
62,FAO_044,aboutLocation,Hà Nội,unmapped,no ontology match (and manual fallback failed)
62,FAO_044,aboutLocation,Vietnam,mapped,http://example.org/aqua-kg#Vietnam
62,FAO_044,documentProductionMode,shrimp aquaculture,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Aquaculture
63,FAO_045,docId,FAO_045,skipped_no_predicate,predicate missing in ontology
63,FAO_045,title,Strengthening Capacity for Dealing with Shrimp Infectious Myonecrosis Virus Disease - TCP/INT/3501,set,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#FAO_045
63,FAO_045,filePath,data/raw_docs/FAO_045_ca6163en.pdf,set,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#FAO_045
63,FAO_045,language,English,skipped_no_predicate,predicate missing in ontology
63,FAO_045,keywords,shrimp; IMNV; infectious myonecrosis virus disease; biosecurity; animal disease; disease control; capacity building; shrimp aquaculture; emergency preparedness; surveillance,skipped_no_predicate,predicate missing in ontology
63,FAO_045,aboutTaxon,prawns and shrimps,unmapped,no ontology match (and manual fallback failed)
63,FAO_045,aboutTaxon,shrimp,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Generic_Shrimp
63,FAO_045,aboutDisease,IMN,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#IMN
63,FAO_045,aboutLocation,Brazil,unmapped,no ontology match (and manual fallback failed)
63,FAO_045,aboutLocation,China,unmapped,no ontology match (and manual fallback failed)
63,FAO_045,aboutLocation,Ecuador,unmapped,no ontology match (and manual fallback failed)
63,FAO_045,aboutLocation,Indonesia,unmapped,no ontology match (and manual fallback failed)
63,FAO_045,aboutLocation,Mexico,unmapped,no ontology match (and manual fallback failed)
63,FAO_045,aboutLocation,Thailand,unmapped,no ontology match (and manual fallback failed)
63,FAO_045,documentProductionMode,shrimp aquaculture,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Aquaculture
64,PMC_001,docId,PMC_001,skipped_no_predicate,predicate missing in ontology
64,PMC_001,title,"Enterocytozoon hepatopenaei Infection in Shrimp: Diagnosis, Interventions, and Food Safety Guidelines",set,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#PMC_001
64,PMC_001,filePath,data/raw_docs/PMC_001_PMC10820212.pdf,set,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#PMC_001
64,PMC_001,language,English,skipped_no_predicate,predicate missing in ontology
64,PMC_001,keywords,shrimp; EHP; Enterocytozoon hepatopenaei; HPM; diagnosis; interventions; food safety; biosecurity; shrimp disease; shrimp aquaculture,skipped_no_predicate,predicate missing in ontology
64,PMC_001,aboutTaxon,shrimp,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Generic_Shrimp
64,PMC_001,aboutDisease,EHP,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#EHP
64,PMC_001,aboutDisease,Enterocytozoon hepatopenaei,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#EHP
64,PMC_001,aboutDisease,HPM,unmapped,no ontology match (and manual fallback failed)
64,PMC_001,documentProductionMode,shrimp aquaculture,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Aquaculture
65,PMC_002,docId,PMC_002,skipped_no_predicate,predicate missing in ontology
65,PMC_002,title,Quantification of Enterocytozoon hepatopenaei (EHP) in Penaeid Shrimps from Southeast Asia and Latin America Using TaqMan Probe-Based Quantitative PCR,set,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#PMC_002
65,PMC_002,filePath,data/raw_docs/PMC_002_PMC6963587.pdf,set,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#PMC_002
65,PMC_002,language,English,skipped_no_predicate,predicate missing in ontology
65,PMC_002,keywords,shrimp; penaeid shrimp; EHP; Enterocytozoon hepatopenaei; qPCR; TaqMan; diagnosis; pathogen detection; shrimp disease; shrimp aquaculture,skipped_no_predicate,predicate missing in ontology
65,PMC_002,aboutTaxon,penaeid shrimp,unmapped,no ontology match (and manual fallback failed)
65,PMC_002,aboutTaxon,shrimp,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Generic_Shrimp
65,PMC_002,aboutDisease,EHP,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#EHP
65,PMC_002,aboutDisease,Enterocytozoon hepatopenaei,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#EHP
65,PMC_002,aboutLocation,Southeast Asia,unmapped,no ontology match (and manual fallback failed)
65,PMC_002,aboutLocation,Latin America,mapped,http://example.org/aqua-kg#Latin_America
65,PMC_002,documentProductionMode,shrimp aquaculture,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Aquaculture
66,PMC_003,docId,PMC_003,skipped_no_predicate,predicate missing in ontology
66,PMC_003,title,Ecytonucleospora hepatopenaei (EHP) disease prevalence and mortality in Litopenaeus vannamei: a comparative study from Eastern India shrimp farms,set,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#PMC_003
66,PMC_003,filePath,data/raw_docs/PMC_003_PMC11657822.pdf,set,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#PMC_003
66,PMC_003,language,English,skipped_no_predicate,predicate missing in ontology
66,PMC_003,keywords,shrimp; Litopenaeus vannamei; EHP; Ecytonucleospora hepatopenaei; mortality; prevalence; gut bacteria; pathogen detection; shrimp disease; India,skipped_no_predicate,predicate missing in ontology
66,PMC_003,aboutTaxon,Penaeus vannamei,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Tom_the_chan_trang
66,PMC_003,aboutTaxon,shrimp,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Generic_Shrimp
66,PMC_003,aboutDisease,EHP,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#EHP
66,PMC_003,aboutDisease,Ecytonucleospora hepatopenaei,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#EHP
66,PMC_003,aboutLocation,India,mapped,http://example.org/aqua-kg#India
66,PMC_003,documentProductionMode,shrimp aquaculture,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Aquaculture
67,PMC_004,docId,PMC_004,skipped_no_predicate,predicate missing in ontology
67,PMC_004,title,Differential regulation of the eicosanoid biosynthesis pathway in response to Enterocytozoon hepatopenaei infection in Litopenaeus vannamei,set,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#PMC_004
67,PMC_004,filePath,data/raw_docs/PMC_004_PMC12128546.pdf,set,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#PMC_004
67,PMC_004,language,English,skipped_no_predicate,predicate missing in ontology
67,PMC_004,keywords,shrimp; Litopenaeus vannamei; EHP; Enterocytozoon hepatopenaei; eicosanoid biosynthesis; host response; pathogen interaction; shrimp disease; PLOS ONE; shrimp aquaculture,skipped_no_predicate,predicate missing in ontology
67,PMC_004,aboutTaxon,Penaeus vannamei,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Tom_the_chan_trang
67,PMC_004,aboutTaxon,shrimp,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Generic_Shrimp
67,PMC_004,aboutDisease,EHP,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#EHP
67,PMC_004,aboutDisease,Enterocytozoon hepatopenaei,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#EHP
67,PMC_004,documentProductionMode,shrimp aquaculture,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Aquaculture
68,PMC_005,docId,PMC_005,skipped_no_predicate,predicate missing in ontology
68,PMC_005,title,Ecytonucleospora hepatopenaei causes lipid droplet depletion and imbalanced lipid metabolism in Penaeus vannamei,set,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#PMC_005
68,PMC_005,filePath,data/raw_docs/PMC_005_PMC12552485.pdf,set,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#PMC_005
68,PMC_005,language,English,skipped_no_predicate,predicate missing in ontology
68,PMC_005,keywords,shrimp; Penaeus vannamei; EHP; Ecytonucleospora hepatopenaei; lipid metabolism; lipid droplet; growth retardation; shrimp disease; host-pathogen interaction; Scientific Reports,skipped_no_predicate,predicate missing in ontology
68,PMC_005,aboutTaxon,Penaeus vannamei,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Tom_the_chan_trang
68,PMC_005,aboutTaxon,shrimp,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Generic_Shrimp
68,PMC_005,aboutDisease,EHP,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#EHP
68,PMC_005,aboutDisease,Ecytonucleospora hepatopenaei,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#EHP
68,PMC_005,documentProductionMode,shrimp aquaculture,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Aquaculture
69,PMC_006,docId,PMC_006,skipped_no_predicate,predicate missing in ontology
69,PMC_006,title,Microbial community characterization of shrimp survivors to AHPND challenge test treated with an effective shrimp probiotic (Vibrio diabolicus),set,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#PMC_006
69,PMC_006,filePath,data/raw_docs/PMC_006_PMC8042889.pdf,set,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#PMC_006
69,PMC_006,language,English,skipped_no_predicate,predicate missing in ontology
69,PMC_006,keywords,shrimp; AHPND; Vibrio parahaemolyticus; probiotic; Vibrio diabolicus; microbiome; gut microbiota; shrimp disease; pathogen control; shrimp aquaculture,skipped_no_predicate,predicate missing in ontology
69,PMC_006,aboutTaxon,shrimp,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Generic_Shrimp
69,PMC_006,aboutDisease,AHPND,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#AHPND
69,PMC_006,aboutDisease,vibriosis,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Vibriosis
69,PMC_006,documentProductionMode,shrimp aquaculture,mapped,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#Aquaculture
70,PMC_007,docId,PMC_007,skipped_no_predicate,predicate missing in ontology
70,PMC_007,title,"Effects of Feed Mixed with Lactic Acid Bacteria and Carbon, Nitrogen, Phosphorus Supplied to the Water on the Growth and Survival Rate of White Leg Shrimp (Penaeus vannamei) Infected with Acute Hepatopancreatic Necrosis Disease Caused by Vibrio parahaemolyticus",set,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#PMC_007
70,PMC_007,filePath,data/raw_docs/PMC_007_PMC8067269.pdf,set,http://www.semanticweb.org/lenovo/ontologies/2026/0/untitled-ontology-3#PMC_007
70,PMC_007,language,English,skipped_no_predicate,predicate missing in ontology
